CA,M,1965,Reymundo,9
AZ,M,1992,Chance,21
MS,F,2015,Nicole,5
MS,M,1957,Gordon,8
OR,F,1997,Erin,61
PA,F,2000,Katelyn,223
NE,F,1913,Iris,9
ID,M,1916,Wendell,10
PA,F,1976,Christine,676
NY,M,2013,Dhruv,11
CA,M,1976,Marius,5
OH,F,1972,Benita,16
DE,M,1959,Patrick,36
KS,M,1988,Damon,12
KS,F,1991,Melanie,27
TX,F,1962,Venus,10
AR,F,1912,Alma,55
TX,M,2001,Hudson,52
TX,F,2006,Yarely,24
MO,M,1927,Dewey,19
AR,F,1983,Nikki,17
MS,M,1912,Samuel,58
NM,F,1996,Madeline,15
TX,M,1984,Karim,7
MD,F,1988,Jayme,9
IL,F,1975,Jermaine,5
SC,F,1917,Jennie,42
CA,F,2005,Jane,85
OR,F,2003,Ellie,40
NC,M,1962,Oliver,14
NY,M,1918,Llewellyn,6
KY,M,1962,Clarence,45
OR,F,2014,Sequoia,5
MS,F,1958,Kathy,253
CA,F,1969,Kellie,255
NY,F,2000,Shekinah,8
NY,M,1991,Valentin,5
MI,F,1925,Carolyn,60
CO,M,2005,Tyler,312
WI,M,1947,Lowell,13
UT,F,1969,Dorothy,8
OK,F,1913,Merle,6
NC,F,2015,Laila,75
IN,M,2014,Kain,5
TN,F,1970,Carole,8
CA,F,2012,Josslyn,19
SC,F,1995,Marina,10
VA,M,2009,Bernard,6
ND,F,1961,Katherine,17
WY,F,1943,Donna,46
NJ,M,1977,Kirk,9
RI,M,1941,Henry,30
NM,M,2009,Nickolas,5
NY,M,1925,Franklin,97
NV,M,2010,Seth,17
IL,M,1925,Hal,8
OR,F,1966,Lesley,8
NC,M,2007,Mustafa,5
AR,M,2007,Gregory,11
LA,F,1933,Genevieve,33
NH,F,2000,Alexis,66
HI,F,1947,Dale,7
MA,F,1934,Linda,23
KS,F,1916,Lily,7
CA,F,2009,Arelie,6
MA,M,1976,Leroy,11
MN,M,2016,Frank,16
MN,F,2000,Maggie,36
NY,F,1924,Catherine,1253
WA,F,1985,Sondra,5
IL,M,2011,Karsyn,5
DC,M,1951,Melvin,33
WV,M,1986,Derek,90
SD,M,2001,Peyton,15
NC,F,1977,Nikki,30
UT,F,2005,Aliah,5
MI,F,1961,Arleen,7
IL,F,1942,Evonne,5
FL,F,1967,Alissa,5
OH,F,2015,Sienna,39
MI,M,1967,Brien,10
ND,M,1921,Jack,32
LA,F,1970,Shelli,6
GA,M,1980,Chad,185
MD,M,2015,Elisha,8
MS,F,1994,Paxton,5
CA,M,2006,Donavan,15
MI,M,2005,Darin,8
FL,F,1993,Roxana,14
DE,M,1955,Charles,110
CO,F,1998,Clarissa,8
NJ,M,1996,Nelson,30
OH,F,1967,Margaret,293
MO,M,2009,Memphis,17
ME,F,1915,Mabel,26
NY,M,1985,Alfonso,27
TX,M,1973,Dylan,15
MI,M,1930,Matt,7
GA,F,1971,Melaine,6
KS,M,1952,Russell,55
VA,F,1980,Rena,5
AL,M,1939,Harry,53
PA,F,1969,Chantelle,8
MO,F,1947,Willa,10
MI,M,1944,Dave,85
NC,F,2003,Amyah,7
LA,F,1966,Carrie,27
CT,M,2012,Spencer,13
VA,M,2010,Ryley,6
WI,F,2003,Hanna,42
NH,F,1922,Catherine,25
MO,F,1970,Kimberlie,8
LA,M,1961,Lorenzo,12
SD,F,1974,Sherri,7
TX,M,2004,Cayden,131
MN,M,1915,Royal,8
CA,F,1967,Michaelle,10
AR,F,1961,Robert,8
WA,F,1985,Elizabeth,375
LA,F,1978,Holli,12
FL,F,1962,Therese,13
MA,F,1963,Beverly,79
MI,M,1915,Mitchell,21
TX,F,2004,Amiracle,7
AZ,M,2006,Terrell,5
CA,F,1997,Carleigh,9
WI,F,1915,Gail,5
GA,M,2011,Khristian,6
MN,F,1981,Karen,87
FL,F,1910,Marion,14
SC,M,1977,Bryant,24
WV,F,1917,May,12
PA,F,1914,Katie,24
MI,M,1923,Sydney,5
ME,M,1995,Samuel,83
NY,M,1985,Jaime,67
OH,F,1949,Sheila,230
NJ,F,1984,Juliana,10
OH,M,1930,Art,6
MS,F,1964,Joan,32
NY,M,1951,Rory,19
MO,F,1966,Ernestine,7
OH,M,1920,Franklyn,10
CA,F,1971,Miranda,16
MI,M,2010,Pierre,17
TX,F,1930,Bebe,8
UT,F,1930,Jean,60
TX,M,1914,Otto,24
VA,M,1932,Houston,15
KS,F,1993,Gabriella,7
TX,F,1974,Lupe,17
OH,M,2017,Kelly,5
WV,M,1929,Sylvester,5
CA,M,1991,Geno,6
DE,M,2014,Kai,6
ND,M,1957,Todd,19
MO,M,1947,Dannie,26
NY,F,1988,Elena,70
NC,F,1994,Diamond,68
DC,F,1951,Monica,17
MI,F,1970,Antionette,10
AR,F,2000,Ashlee,18
WV,F,1977,Hannah,9
AZ,M,2017,Jasiah,6
IN,M,1970,Billie,5
PA,F,1982,Mattie,6
IL,F,1955,Jeanine,45
SC,M,1987,Theron,6
AL,F,1934,Nelda,32
CA,M,2011,Nate,18
AZ,M,2006,Craig,12
ND,M,1915,Hugh,6
KY,F,2007,Myra,7
TN,M,2015,Cason,28
OH,F,2000,Brooke,326
WY,M,1986,Derrick,7
TN,F,1977,Suzanne,31
AZ,M,2009,Braxton,26
KS,M,1954,Audie,6
ID,F,1964,Christina,22
AZ,M,2015,Seth,34
KY,M,1986,David,489
CA,F,1995,Nancy,820
TN,M,1979,Ross,12
WI,F,2001,Melisa,5
MN,F,1918,Pearl,148
OH,F,1985,Kellie,58
NY,M,1932,Duncan,7
OH,F,1927,Corinne,26
ND,F,2005,Eva,7
WI,F,1955,Jacalyn,17
GA,M,1920,Johnny,66
MI,M,1960,Randell,10
MS,M,1997,Payton,16
NC,F,1981,Tomeka,15
CT,F,1925,Ellen,27
AL,M,2003,Martin,10
NY,M,1995,Yaacov,5
NJ,F,1990,Anisha,5
KS,M,1954,Clifford,44
WA,M,2016,Messiah,14
VA,F,1962,Desiree,5
MN,M,1938,Albert,52
PA,F,1974,Alma,8
TX,F,1991,Kaysie,5
HI,F,1984,Janeen,7
IA,F,1970,Jayne,8
VA,M,1934,Howard,141
MN,F,2009,Jillian,38
FL,F,1999,Dawn,11
OR,F,2016,Magnolia,26
TX,M,1990,Jimmy,221
WV,M,1995,Joshua,254
TX,M,2007,Izik,8
MA,M,2010,Tobin,5
OH,M,1965,Justin,14
NM,M,1957,Alfred,29
OH,F,1966,Jenny,67
FL,M,1979,Will,7
UT,M,1947,Tim,17
VA,F,1945,Molly,9
MI,M,1972,Jermain,10
ND,F,1924,Louise,26
UT,F,1992,Misty,10
MN,M,1953,Ross,36
DC,M,1910,Russell,5
UT,M,2012,Griffin,38
UT,F,2002,Danika,11
OH,F,2011,Ally,10
IN,F,1968,Marisa,7
MN,M,1929,Neil,33
UT,F,2014,Keira,14
NY,M,1968,Stephen,1403
TX,M,2015,Kamryn,16
OH,F,2003,Lainey,10
IN,F,1960,Paula,278
FL,F,2002,Alyssia,6
IN,F,2016,Elliot,13
AL,F,1955,Lynda,33
HI,M,2016,Peter,7
CA,F,1998,Citlali,29
MN,F,2006,Aiyana,8
NC,F,2008,Saniah,8
NV,M,2008,Elijah,104
AL,F,1916,Pansy,7
HI,M,1970,Gordon,8
SC,F,1926,Frankie,18
NC,F,1951,Bertha,78
NC,M,1938,Foster,10
MI,M,1965,Galen,6
WY,F,1922,Florence,11
NY,M,1946,Gasper,11
MI,F,2002,Rosa,11
NH,M,1912,Robert,54
OH,F,1926,Faith,6
PA,F,1958,Laurie,322
WI,M,1922,Charles,389
MD,F,1993,Kristen,118
IN,F,1966,Emma,15
MN,F,2001,Ayanna,7
VT,F,1953,Linda,172
GA,F,1978,Marisa,18
TX,M,2001,Wayne,22
FL,M,1962,Willie,363
WI,M,1978,Forrest,5
KY,F,2015,Aubrie,12
NC,F,1946,Gretchen,8
VA,F,1936,Sue,53
NV,M,1984,Curtis,7
OR,M,1926,Franklin,10
TX,F,1916,Lilly,22
OH,F,1973,Desiree,19
CT,F,1983,Jane,13
NY,F,1989,Liba,5
GA,M,1986,Chad,134
NJ,M,2005,Khalid,7
LA,F,1912,Avis,16
PA,F,1912,Zella,11
ID,M,1987,Jeremiah,16
IL,F,1918,Lucile,45
NY,F,2005,Amber,202
PA,M,1985,Bradlee,5
WI,M,1942,Mitchell,6
NV,M,2014,Albert,5
DE,M,1978,Daniel,61
WV,F,1944,Suzanne,14
PA,F,1991,Elisa,18
WA,M,2000,Darion,7
CO,F,2014,Jamie,10
SC,M,1959,Jefferson,8
IL,M,1957,Elwood,5
TN,F,1961,Marlene,12
GA,F,2007,Mollie,20
MA,M,1918,Owen,11
NY,M,1994,Danial,5
MT,F,1918,Joy,8
TX,M,1947,Adrian,28
GA,M,1987,Ross,30
SC,M,1988,Nicolas,9
AL,M,1994,Toby,6
WA,M,1989,Randall,28
MN,F,1937,Sue,11
WV,F,2014,Carly,14
MS,M,2005,Cory,5
OH,F,2013,Baileigh,5
MI,F,1962,Gayle,92
OH,M,2017,Christian,181
MA,F,1912,Irma,15
NY,F,1927,Nadine,12
NV,M,1982,Mario,11
IA,M,1914,Clinton,12
MA,M,1955,Brent,9
CA,F,1915,Angelita,5
NY,F,1962,Paris,5
NE,F,1944,Judith,205
NJ,F,1966,Dorian,6
TN,M,1981,Alfred,11
AL,F,2005,Ryleigh,18
CA,F,2014,Jessika,8
TX,M,1996,Conor,19
NY,M,1961,Serafin,8
CO,F,2017,Makayla,17
WA,F,1956,Christy,16
TX,M,1925,Benton,7
UT,F,1982,Kasey,6
IL,M,1993,Davon,17
CA,F,2013,Yoselyn,12
TN,M,2017,Erick,28
NC,F,1982,Terry,8
WA,F,1937,Georgia,19
NE,M,1922,Victor,38
OH,F,1953,Cassie,6
NY,F,2007,Cathy,8
IL,F,1942,Christina,10
TX,F,2003,Natali,32
NY,M,2009,Rami,9
PA,M,1943,Laverne,17
CO,F,1946,Cecelia,10
GA,F,2015,August,12
WA,M,1931,Terry,5
GA,F,1989,Taylor,116
UT,F,1974,Cameron,6
WA,F,1998,Micah,5
NC,M,2008,Brando,7
CO,F,1918,Laura,26
LA,M,1966,Lynwood,5
ME,F,1983,Rebecca,86
MO,M,1981,Kasey,9
DE,F,1932,Barbara,62
NC,M,1916,Everette,20
MA,F,2007,Tanya,7
PA,M,1973,Donnell,9
MD,F,2001,Zoey,10
WI,M,1935,Larry,119
LA,F,1970,Katherine,85
WI,F,1931,Bernadine,52
WV,F,1923,Bertha,90
TX,M,1976,Cameron,58
LA,F,1994,Julie,33
OH,M,1972,Kelvin,19
KY,M,1938,Adam,5
KY,M,1988,Elijah,14
MI,F,1922,Delores,36
NC,M,1949,Jon,10
TX,M,1984,Jarrod,65
LA,F,1973,Rachelle,17
MI,F,2015,Violet,191
VA,F,2010,Keagan,6
NY,M,1997,Tavon,12
TX,F,1943,Isabell,8
ME,F,1946,Deanna,10
ME,F,1939,Cecile,10
NJ,M,2001,Pedro,41
NC,M,2004,Ahmad,18
CA,M,2012,Billy,39
AL,M,1993,Malcom,5
AR,M,1993,Samuel,89
CO,M,1914,Frank,109
OR,M,2008,Vaughn,6
CT,M,2006,Emerson,6
NJ,F,1967,Carmela,20
PA,M,1923,Scott,14
MN,F,1959,Candace,29
NC,M,1990,Lacy,5
OH,M,1969,Hosea,5
WI,M,2001,Chris,8
PA,F,1994,Alycia,16
OR,M,1955,Kurt,20
LA,M,1922,Bill,29
PA,M,1960,Greggory,6
MS,F,1969,Shelia,108
NY,F,1992,Noelle,70
CA,M,2008,Bradley,210
FL,M,1978,Randall,84
NY,M,1965,Elijah,7
KY,M,1945,Hillard,5
NJ,F,2004,Noelia,9
NE,M,1980,Joey,12
DC,M,1955,Ernest,35
IN,F,2014,Giana,5
OK,M,1961,Leroy,24
NY,M,1996,Cade,6
IL,M,1912,Clement,11
OH,F,1991,Stephanie,846
NY,F,1968,Darcey,6
VA,F,1944,Katherine,91
KS,F,1984,Jody,7
OR,F,1959,Ladonna,7
TX,M,1927,Amando,6
VA,F,2005,Aileen,8
WA,F,1990,Joyce,12
FL,F,2008,Nancy,28
PA,F,1986,Shanna,46
NC,M,1962,Johnnie,64
CA,F,1994,Melisha,6
KY,M,1975,Carl,79
IA,F,2002,Raegan,5
CO,M,1960,Byron,15
PA,F,1979,Keli,12
WV,M,1951,Bradford,8
OR,M,1933,Kenneth,84
NY,M,2004,Jabril,7
CA,M,1992,Najee,10
GA,M,1995,Maurice,48
NY,F,2005,Yamileth,6
WI,M,1994,Marquis,16
DC,F,1969,Sylvia,9
KY,F,2009,Harlee,8
MN,M,2004,Elias,34
MS,F,1973,Elaine,13
GA,M,1976,Brannon,9
MO,M,1974,Don,20
MA,F,2011,Anna,151
MI,M,1998,Clifford,11
MS,F,1988,Sabrina,32
NY,M,2004,Tyron,5
FL,M,1919,Ned,5
DE,M,2008,Jaxon,7
AL,M,2016,Emmanuel,15
MI,F,1945,Irene,96
VA,M,1927,Mary,6
RI,M,1967,Micheal,6
TX,F,1998,Kasie,10
AR,F,1922,Hazle,9
GA,F,1949,Louella,7
PA,M,1919,Melvin,200
LA,F,1966,Theresa,164
CA,F,1998,Bria,24
KY,F,2004,Alicia,21
CA,M,1928,Russell,91
IA,F,2004,Ruth,8
PA,M,2013,Munir,5
CA,F,1966,Lanora,5
WI,F,1961,Jenifer,14
MI,F,1927,Mae,61
PA,M,1949,Gerry,8
MI,M,1957,Todd,181
CA,M,1928,Malcolm,24
LA,M,1975,Brandy,7
WA,M,1981,Brennan,6
MN,M,1967,Terrence,24
AL,M,1912,Lester,33
MI,F,1939,Juanita,52
TX,F,1915,Esta,6
TN,F,1943,Joan,150
VT,F,1968,Heidi,24
AL,M,1980,Mack,6
OH,F,1993,Rachael,177
MS,M,1921,Ike,9
TX,F,1987,Jerica,17
CA,F,2017,Kaylyn,7
SD,M,1999,Collin,10
CA,F,1962,Claudine,5
TX,F,1962,Rosie,113
OH,F,1962,Vivian,56
IN,M,1943,Dick,36
KS,M,1955,Brent,37
NC,F,2001,Stevie,7
MO,F,2011,Breanna,28
MS,M,1943,Abe,5
WA,M,1974,Chadwick,8
WA,M,2011,Grady,28
AL,M,2015,Maddox,46
AR,M,2001,Zackery,9
OK,M,2002,David,179
ID,F,1983,Diana,9
NJ,F,1972,Shawna,16
TX,M,2016,Raymond,94
IN,F,1936,Ladonna,10
OH,F,1990,Anne,102
CT,F,2002,Evelyn,16
WV,M,1976,Jeremy,256
VA,F,2013,Allyson,21
SC,F,2002,Brooklyn,22
WI,F,1958,Lindy,5
VT,M,1927,Homer,7
NY,F,1968,Ivy,34
TX,M,2016,Jacinto,9
KY,M,1967,Willis,5
NJ,F,1981,Carol,25
MO,F,2008,Abbagail,5
SD,F,1984,Chelsie,5
OH,M,1967,Leo,25
MD,M,1933,Gerald,38
OH,M,1976,Heath,60
TX,F,1977,Lakeshia,40
GA,M,2007,Waylon,17
AR,F,2012,Cate,5
TX,F,2012,Kenzlie,6
AK,M,2003,Kael,5
CO,F,1917,Wilma,43
KY,F,2007,Natalee,12
NY,F,1952,Kimberley,7
FL,M,1982,Agustin,5
TX,F,1940,Lavada,17
NY,F,1917,Cora,53
KY,F,1974,Ginger,44
CA,M,2010,Luc,26
OK,F,2017,Lainey,12
MI,F,1955,Melanie,96
NY,F,2017,Fajr,7
AR,F,1926,Nola,18
MO,M,1983,Isaac,23
OH,F,1995,Ella,13
WA,F,1999,Celine,5
TX,M,2001,Kerry,15
WI,F,2014,Raina,13
WA,M,1944,Johnnie,10
MN,F,1964,Nicole,13
MI,M,2012,Sterling,5
IN,F,2012,Carlee,9
SC,M,1958,Derrick,25
TX,M,2006,Mizael,5
AR,M,2017,Oscar,13
IL,F,1967,Alison,44
MO,M,2001,Coby,14
DC,F,1980,Stephanie,89
AL,F,2001,Scarlett,11
AR,M,1994,Marcus,51
WA,F,1971,Shanna,11
LA,M,1946,Octave,5
CA,M,2012,Haven,18
CO,M,1993,Pete,5
OR,M,2014,Alden,11
CT,F,1997,Mikaela,15
IA,M,2016,Reese,7
OR,F,1968,Krista,17
IL,M,1995,Arjun,11
VA,F,1915,Alta,8
MI,M,1959,Willis,12
ID,F,2004,Michelle,13
AR,M,1935,Michael,12
OK,F,1962,Kari,12
ID,M,1965,Ken,7
TX,F,2005,Kenna,34
FL,F,2013,Dariana,15
NC,F,1949,Sherrie,7
ME,F,1987,Cynthia,8
AZ,F,1969,Mandy,5
PA,M,2012,Kristopher,15
CA,M,2002,Kiran,9
WI,F,2003,Izabel,5
OH,F,1911,Annabel,5
GA,F,1983,Leslie,139
WA,F,1937,Laurie,5
NJ,M,1985,Joaquin,8
IL,M,1964,Andre,218
IL,F,2015,Everleigh,23
SC,M,1994,Todd,11
IA,M,1998,Nash,9
MN,F,2006,Jayden,33
NC,M,1918,Johnie,64
ND,M,1924,Leo,56
ID,M,1961,Johnny,15
DC,F,1936,Hazel,8
FL,F,1997,Kezia,5
MD,M,2016,Clay,7
NC,F,1980,Marlena,11
IA,F,1961,Kimberley,17
NY,M,1955,Casey,13
CA,F,1969,Renita,11
MI,M,2007,Gavyn,20
LA,F,1959,Marian,27
PA,F,2005,Miranda,84
WI,F,1969,Roxane,5
NY,M,1942,Eugene,554
TN,M,1997,Billy,44
NV,F,1992,Gloria,13
WA,F,1991,Keri,6
UT,M,1951,Neal,10
CA,F,1991,Raena,6
AK,F,1962,Heidi,9
AK,M,2008,Jeremy,12
IN,F,1922,Louanna,7
MO,F,2001,Kianna,5
ID,M,1992,Corbin,8
IN,F,1962,Dara,5
NY,M,1934,Constantine,9
CA,M,1971,Hayden,7
VA,F,2003,Terra,5
UT,M,2000,Karson,18
CO,F,1955,Lana,6
WA,M,2011,Travis,35
CA,F,1922,Henrietta,27
MO,M,1997,Henry,46
TX,F,1950,Trine,5
SD,M,1994,Connor,14
IA,M,2013,Jonah,36
IA,F,2006,Lisa,5
OR,M,1917,Kenneth,72
MO,F,2000,Cheyenne,111
MI,M,1979,Tyjuan,9
WI,F,1917,Roberta,15
OH,M,2003,Orlando,13
MI,M,2004,Dayshawn,6
CA,M,1960,Kelvin,74
AL,F,1980,Jody,7
SC,F,1951,Sandra,442
TN,F,2001,Shannon,18
WI,M,2002,Neil,5
NJ,F,1916,Helen,1534
TX,M,1940,Hugh,53
AR,M,1984,Dominic,11
OH,M,1975,Andy,49
CA,F,2015,Natalia,637
MA,F,2007,Carly,31
MO,M,1999,Camden,18
NE,F,1910,Lois,17
MS,M,1980,Orlando,15
TX,F,1951,Neva,19
MN,M,1919,Amos,6
NC,F,1992,Bobbi,10
CA,F,1993,Kalina,13
CA,M,2008,Maximino,11
LA,F,1961,Cathleen,8
SC,F,1956,Wilma,28
TX,M,2009,Massimo,5
IN,M,1986,Erich,6
KS,F,2005,Tatiana,11
OR,M,1948,Micheal,35
VA,M,1974,Reuben,8
NY,F,2007,Nabila,5
VA,M,1964,Kevin,608
WV,F,1984,Lisa,63
KS,M,1927,Dallas,11
NV,F,1935,Gloria,5
GA,F,2014,Charleston,6
NC,F,1934,Pearl,72
OR,F,1933,Melba,8
NE,F,1951,Lavonne,10
DC,F,1960,Ruth,40
CA,M,2004,Jeancarlo,8
OH,M,1944,Anton,5
OH,F,2011,Aarya,6
OH,M,1971,Ted,59
NY,M,2015,Graham,58
OH,F,1973,Amiee,8
WY,M,1985,Clayton,9
TX,F,1975,Tressa,9
NE,F,1978,Anne,40
IN,M,1910,Arthur,45
PA,M,1920,Lawrence,371
NY,F,1975,April,280
NY,F,1946,Christy,6
TX,M,1961,Wally,15
MD,M,1925,Nelson,33
PA,F,1954,Candace,109
NC,F,1917,Mozella,5
OH,F,2007,Esha,6
MN,M,1958,Kyle,18
MD,F,1978,Crystal,198
MS,M,1946,Jack,98
CT,F,1914,Molly,8
NE,F,1984,Lindsay,101
CO,M,2007,Malachi,31
MI,M,1949,Kermit,8
MO,M,1974,Dallas,12
MI,F,1963,Penelope,8
CO,M,2017,Elian,11
SC,F,1986,Desiree,16
TX,F,1968,Alexis,11
AL,M,2015,Raylan,21
VA,F,2010,Jordynn,9
MA,F,1948,Juliette,6
NM,M,2009,Zayden,8
WA,F,1955,Sharron,5
ME,M,1934,Delbert,6
IL,F,1961,Eva,94
ID,M,1915,Franklin,6
UT,F,1918,Betty,52
NY,M,2009,Jhon,15
GA,M,1914,Marcus,13
CA,F,2003,Darya,18
RI,M,1928,Pasco,12
MD,F,1955,Shirlene,7
IL,F,2002,Loretta,5
NC,M,1960,Philip,82
NJ,F,2008,Bryanna,20
AZ,F,1988,Christin,7
GA,F,1911,Claudia,18
AL,F,1956,Mattie,81
MS,F,1958,Sheryl,24
NY,M,2013,Otis,13
LA,F,2004,Hallie,16
IL,F,2008,Avery,264
IN,M,2016,Oskar,5
WY,F,1985,Desiree,7
MN,F,1940,Andrea,24
ME,M,2013,Kaleb,6
CA,F,1994,Yamileth,6
ID,M,1926,Phillip,5
CA,M,2000,Mateo,124
SC,F,1966,Eartha,6
TX,F,1948,Olga,307
OR,M,1922,Phillip,8
NV,F,2017,Raegan,8
MN,F,1927,Jeannette,17
LA,M,1997,Lester,13
NY,F,1952,Erica,33
KS,F,2000,Maribel,6
MN,F,1930,Lorene,10
IL,M,2017,Blaise,9
AZ,F,2006,Nubia,7
NY,F,2001,Hadassa,5
OK,F,2001,Noemi,5
NC,F,1996,Tara,37
AL,F,1960,Imogene,6
CA,F,2009,Zamaya,5
LA,M,1954,Archie,31
CA,F,1998,Oriana,22
FL,F,1976,Kristal,5
KY,M,1923,Vernon,92
KY,M,2011,William,396
MS,M,2016,Lucas,50
NY,F,1969,Christene,6
AR,F,2009,Adalyn,15
OH,F,1950,Sharyl,6
GA,F,2001,Katherine,276
MO,F,1938,Allene,7
SC,M,2014,Asher,69
TN,F,1991,Lillian,16
GA,F,1955,Bobbie,93
FL,F,1973,Kimberlee,21
NH,M,1960,Darren,8
HI,F,2003,Danielle,11
ID,M,1928,Leroy,17
CA,F,2012,Elysia,11
IL,M,1919,Oral,11
CO,F,1936,Jeanette,21
IN,F,1951,Roxie,5
IN,M,1973,Jaime,11
PA,M,2008,Emory,8
TX,F,2014,Kacey,12
OH,M,1955,Solomon,5
CA,M,1947,Cecil,54
MO,M,1971,Daren,10
NV,M,1990,Joseph,164
AZ,M,1983,Jake,21
MO,M,2014,Bryan,41
WY,M,2008,Hayden,17
DC,F,1966,Valencia,9
MO,F,1947,Laura,107
CT,M,1968,Carmelo,7
MA,M,1977,Mathew,48
IL,M,1997,Lucas,273
AL,M,1945,Francis,18
NJ,F,1998,Carly,133
CO,F,1973,Lauren,9
MN,M,2011,Cruz,22
NC,F,1955,Lucille,26
KY,M,2004,Terrance,5
MI,F,1981,Shelly,42
NM,F,2014,Allyson,7
OH,M,2003,Ryan,801
MI,M,1980,Noel,9
NJ,F,2001,Halle,10
LA,M,1943,Ollie,5
AZ,F,1941,Diana,15
AZ,M,1938,Franklin,8
KS,F,2000,Giselle,6
VA,F,1959,Tammi,5
PA,F,1972,Sara,105
WA,F,1978,Lindi,5
TX,F,2014,Lennox,9
MI,M,2015,Enoch,6
SC,M,1947,Donald,326
AR,F,1935,Venita,6
TX,M,1941,Spencer,13
NC,M,2009,Keandre,5
KY,M,1984,Brett,60
PA,F,1975,Jeri,7
KS,F,1949,Ladonna,14
HI,M,1939,Gerald,22
LA,M,1993,Micheal,28
CA,F,1980,Salina,61
MO,M,1924,Jess,15
NY,F,1920,Angelina,341
CT,F,2005,Sophia,197
CA,M,1974,Trenton,14
VA,M,1965,Elbert,8
AR,M,1985,Lawrence,9
PA,M,2000,Shaheed,5
WI,M,1963,Robin,42
MA,F,2007,Veronica,45
TX,F,1998,Beverly,19
CO,F,1980,Shawna,30
SC,M,1937,Everette,5
TX,M,2008,Tryston,8
FL,M,1949,Jacob,11
VA,M,1932,Leroy,102
CT,M,1984,Bryant,8
OK,M,1944,Frederick,15
UT,M,1978,Bradley,78
MD,F,2009,Alana,35
RI,M,1948,Richard,359
NM,M,1999,Orion,7
MI,F,2016,Blakelyn,5
SD,M,1968,Jonathan,10
TX,M,2009,Zarek,6
CA,M,1912,Homer,12
HI,M,1941,Lionel,7
WA,M,1961,Robbie,15
OH,F,1962,Rochelle,58
IN,M,1918,Edwin,77
WA,F,2002,Daphne,7
PA,F,2015,Halo,7
CA,F,1989,Ashly,69
CA,M,1988,Tyrone,80
NY,M,2013,Yonah,15
OK,M,1914,Jim,24
FL,F,1981,Jessie,29
HI,F,1976,Lori,33
IL,F,1930,Concetta,16
MN,F,1992,April,43
IA,F,1949,Verla,7
OK,M,1995,Heath,11
OR,M,2001,Mathew,20
AZ,M,1947,James,306
MO,F,2005,Sidney,22
MS,M,2015,Nolan,35
DC,M,1985,Ryan,77
MN,M,1991,Roberto,8
NC,M,1926,Cecil,138
MI,F,1975,Shameka,9
PA,M,1959,Leonard,287
CA,F,2013,Talia,118
KS,M,1993,Todd,9
NV,M,2004,Andres,33
NY,M,1938,Forrest,8
CT,F,1964,Sandy,11
NY,M,1978,Everton,6
NY,F,1997,Kiya,5
SD,F,1977,Helen,5
GA,F,2017,Tinleigh,6
MA,F,1927,Antonina,9
KY,M,2008,Derek,21
LA,M,2017,Kaiser,7
AR,F,1998,Evelyn,7
NC,M,1994,Shelton,9
MO,M,1922,Perry,25
NM,M,1928,Bob,16
NJ,M,1932,Leland,6
OR,F,1942,Gloria,51
IA,F,1955,Diana,158
AL,M,1916,Elliott,8
AR,M,1970,Garland,5
FL,M,1955,Chester,32
NE,M,1953,Wallace,5
MI,F,1957,Paula,421
IA,M,1911,Carl,30
GA,F,1942,Wynell,8
TX,F,1943,Selma,9
MT,F,1967,Lee,8
IL,M,1924,Emery,13
LA,M,1925,Nathan,21
NY,M,1977,Yosef,19
OH,M,2008,Amadou,5
FL,F,2008,Marta,6
MD,M,1964,Don,27
IL,F,2004,Kaydence,26
IN,F,2003,Ireland,5
MD,M,1966,Sidney,9
GA,F,1950,Angeline,8
NM,F,1919,Estella,5
OH,F,2008,Leila,29
CA,F,2012,Shannen,5
VA,M,1958,Patrick,118
WI,F,2006,Desiree,13
UT,M,1984,Jedediah,10
TX,F,2005,Aleida,19
CA,F,1999,Aislinn,12
NY,F,2003,Keeley,5
PA,F,2014,Kendra,39
NJ,F,2017,Anahi,7
NC,F,1960,Jeannie,37
MO,F,2012,Makenzie,62
IL,M,2006,Karsen,6
MI,M,1970,Stewart,17
MN,F,1914,Ellen,66
WV,F,2017,Sienna,5
PA,F,2004,Amanda,225
SC,M,2001,Ronnie,7
NC,M,2004,Obed,6
AL,F,1921,Kathrine,8
WA,F,2008,Margo,5
OK,M,2016,Derek,23
KS,M,1929,Merrill,5
GA,M,2012,Xaiden,5
MI,F,1975,Gabrielle,15
CO,M,1982,Brendan,31
WI,F,2017,Jada,8
TX,F,1943,Thelma,144
FL,M,1995,Howard,15
TX,F,1951,Twila,7
SC,M,1949,Willard,18
OH,M,2007,Joaquin,9
VT,M,2017,Bennett,7
NY,F,2016,Kamora,5
MA,M,2003,Alexandre,7
NJ,M,2006,Rhys,8
TX,M,2010,Gauge,24
TX,M,2012,Alekzander,9
TN,M,1958,Bradford,7
NY,M,2006,Meyer,8
OK,F,1949,Rhonda,61
SD,F,1950,Verla,5
OH,F,1928,Elisabeth,9
RI,F,1959,Kathy,63
LA,M,1975,Nelson,18
TX,M,2007,Marcoantonio,13
IL,F,1932,Yolanda,6
VA,F,1960,Lorraine,32
IN,F,1937,Helen,236
ME,M,1931,Clifford,29
TX,M,1977,Roque,15
GA,M,1913,Martin,15
NY,F,1991,Nakita,6
NE,M,2010,Gavyn,6
TX,F,1943,Ona,8
NC,F,1977,Susie,8
CA,M,1980,Ellis,11
TX,F,1989,Ella,5
